"","overall_rating","full_name","age","height_cm","weight_kgs","potential","value_euro","wage_euro","preferred_foot","ir1","ir2","ir3","ir4","ir5","weak_foot_1","weak_foot_2","weak_foot_3","weak_foot_4","weak_foot_5","skills_2","skills_3","skills_4","skills_5","work_rate_LL","work_rate_LM","work_rate_LH","work_rate_ML","work_rate_MM","work_rate_MH","work_rate_HL","work_rate_HM","work_rate_HH","release_clause_euro","club_rating","club_jersey_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","freekick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","marking","standing_tackle","sliding_tackle"
"633",66,"Seidu Yahaya",29,175.26,69.9,66,525000,6000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,866000,66,20,39,67,60,71,34,62,60,46,66,65,72,66,71,63,59,46,55,76,66,58,77,61,36,64,22,56,61,60,63
"634",59,"Paul Mullin",24,152.4,71.2,64,210000,2000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,383000,62,9,52,59,59,51,43,59,57,33,39,61,56,66,66,53,67,62,83,39,65,56,31,14,57,52,60,46,47,30,19
"635",64,"Guillem Jaime Serrano",20,152.4,69.9,80,975000,13000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2600000,86,38,63,54,49,62,57,71,59,46,57,68,69,68,68,64,75,64,52,62,51,53,49,57,57,59,49,66,52,55,56
"636",73,"Federico Melchiorri",32,182.88,76.2,73,3600000,5000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5700000,70,11,43,74,75,64,61,71,44,40,40,71,74,83,70,70,52,75,89,64,70,62,46,20,72,62,66,70,38,34,14
"637",74,"Anthony Rubén Lozano Colón",25,185.42,78.9,79,7500000,26000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16300000,77,19,51,73,72,70,67,75,55,28,53,71,76,79,69,71,65,68,74,68,81,69,61,14,73,73,67,71,30,40,35
"638",74,"Andrey Semenov",29,190.5,86.2,75,7200000,24600,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14560000,77,5,50,36,63,76,37,55,33,36,70,70,55,52,43,70,54,55,78,75,81,35,55,75,26,34,51,66,70,81,75
"639",66,"Claudio Gomes",18,154.94,69.9,81,1100000,10000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2800000,85,81,49,56,60,68,39,60,59,51,64,62,76,71,76,65,69,63,56,62,62,58,69,62,43,61,54,60,65,68,66
"640",75,"Giovani dos Santos Ramírez",29,175.26,71.2,75,6500000,10000,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9800000,71,10,71,72,61,77,75,78,73,77,66,78,85,84,88,72,91,76,58,62,44,73,53,28,71,71,70,72,34,28,23
"641",73,"Juan Carlos Real Ruiz",27,182.88,72.1,73,4200000,8000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6500000,68,10,65,71,49,73,49,71,55,54,64,74,71,63,74,68,68,56,60,70,56,69,45,45,72,74,60,75,60,49,41
"642",55,"Sebastián Acosta Pineda",24,154.94,74.8,62,120000,1000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,186000,66,16,50,51,33,58,47,61,45,51,57,61,65,66,54,49,65,56,55,47,55,32,45,24,48,47,52,53,25,21,25
"643",66,"Hassan Kadish",26,152.4,73,67,625000,9000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1100000,74,13,65,30,61,58,29,57,51,55,56,62,74,74,74,62,60,58,84,76,77,53,61,59,60,54,40,49,65,63,63
"644",68,"Lakdar Boussaha",31,152.4,77.1,68,875000,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1500000,66,12,56,71,66,51,64,67,50,49,50,59,80,84,89,67,77,73,71,78,69,70,75,24,60,54,70,65,27,18,23
"645",60,"Julio Alonso",20,170.18,62.1,70,280000,1000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,644000,80,30,53,30,49,54,36,52,29,31,42,53,72,73,69,58,78,51,69,60,55,29,55,59,52,44,39,51,55,61,59
"646",60,"Christian Kühlwetter",22,154.94,74.8,68,3e+05,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,495000,65,24,47,63,58,57,57,58,46,39,46,59,66,68,62,62,60,65,68,67,66,58,65,30,63,56,62,52,22,31,25
"647",66,"Curtis Main",26,182.88,86.2,68,8e+05,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1500000,66,9,45,66,66,55,60,56,42,31,45,58,70,74,63,59,57,77,80,77,86,52,82,22,64,41,57,62,46,26,22
"648",70,"Nemanja Mihajlović",23,172.72,71.2,76,2400000,6000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4100000,69,7,66,64,58,65,60,77,66,47,58,74,76,79,75,60,81,76,32,64,59,64,38,20,65,69,62,59,32,32,27
"649",57,"Tate Russell",19,152.4,74.8,69,150000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,218000,65,33,50,22,47,53,25,56,40,23,44,55,78,76,71,50,72,31,63,68,56,21,48,55,56,48,37,44,47,53,51
"650",68,"池忠国",29,175.26,64.9,68,9e+05,8000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1900000,68,6,56,56,45,67,37,67,50,37,65,64,73,72,74,72,77,60,78,76,56,56,78,74,61,65,46,67,68,75,70
"651",61,"Clément Vidal",18,185.42,74.8,77,475000,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1200000,75,27,26,26,73,33,28,33,29,27,28,35,55,53,44,54,58,46,79,64,57,22,49,59,30,31,44,47,65,67,66
"652",57,"Liam Millar",19,175.26,68,73,220000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,523000,67,19,42,56,50,53,47,53,48,35,42,57,70,69,64,54,65,55,72,60,57,52,30,15,55,52,56,49,14,22,23
"653",59,"Jean Marco Toualy",20,170.18,63,72,290000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,616000,69,18,54,44,39,58,42,64,43,45,46,61,78,76,81,50,84,57,77,55,54,50,38,27,51,47,45,48,21,27,31
"654",71,"Carlos Adriano de Souza Cruz",31,170.18,64,71,2300000,9000,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3e+06,69,32,47,74,66,62,73,70,50,69,49,70,72,71,70,72,72,68,69,65,59,67,49,29,73,53,71,73,34,27,32
"655",70,"Alexis Pedro Canelo",27,154.94,83,71,2100000,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3800000,72,25,70,70,60,67,50,73,51,42,58,72,84,82,75,60,62,78,70,65,65,68,61,27,62,58,61,67,25,21,21
"656",66,"Rui Pedro Oliveira da Silva",22,152.4,68,76,9e+05,3000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1291166.1,69,2,68,29,53,61,33,64,52,34,43,65,69,75,67,62,70,58,68,68,50,36,57,66,56,49,43,55,65,64,62
"657",67,"Muhannad Asiri",32,185.42,77.1,67,675000,13000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1100000,72,14,58,71,72,59,61,61,53,52,53,66,66,61,69,64,63,66,83,61,75,61,53,28,65,46,65,70,14,17,13
"658",74,"Yevhen Khacheridi",31,198.12,87.1,74,4200000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8800000,75,34,39,37,76,65,22,47,37,43,58,43,44,48,40,70,34,56,72,60,85,34,80,71,27,33,46,79,72,76,72
"659",67,"Themistoklis Tzimopoulos",33,187.96,82.1,67,445500,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,764600,66,4,44,35,68,61,31,52,33,37,60,56,52,49,44,63,45,52,70,73,81,47,86,63,47,61,41,70,62,64,61
"660",58,"Gabriel Osho",20,185.42,69.9,73,250000,2000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,454868.3,63,18,27,24,56,40,34,27,25,24,38,39,60,60,49,50,60,42,67,60,69,21,57,56,21,29,40,50,59,60,59
"661",67,"Adrian Fein",19,187.96,81.2,81,1600000,9000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2541042.4,68,29,49,50,65,73,48,66,52,48,74,73,63,60,59,58,64,56,65,66,71,50,61,64,51,58,47,63,49,68,66
"662",77,"Jorrit Hendrix",24,154.94,74.8,82,1e+07,13000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14800000,76,8,59,54,73,76,54,70,52,45,83,75,72,69,73,74,74,72,78,85,73,57,80,78,69,66,54,77,75,73,75
"663",58,"杜文洋",29,182.88,74.8,58,1e+05,2000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,215000,66,16,59,52,48,56,43,60,46,47,53,57,66,58,67,53,61,51,57,66,62,51,57,60,56,58,51,51,51,54,54
"664",58,"Luca Maniero",20,175.26,71.2,75,270000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,587000,68,25,59,44,44,66,50,56,53,49,59,61,64,62,68,53,74,52,62,54,47,51,52,54,45,53,51,54,58,52,43
"665",69,"Alexis Vega",21,172.72,77.1,78,1700000,14000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3100000,71,7,59,74,58,57,60,71,44,35,51,68,75,76,71,68,73,66,65,75,72,58,52,16,69,60,66,66,49,19,18
"666",68,"Murray Davidson",31,182.88,68.9,68,825000,3000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1400000,65,8,54,58,68,68,29,66,43,64,63,67,78,69,85,72,59,68,83,93,76,60,69,53,67,65,54,68,55,64,61
"667",70,"Danny Batth",28,190.5,89.8,72,1700000,21000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3400000,73,14,24,20,75,55,18,31,25,16,56,44,31,32,34,58,37,32,74,66,91,18,69,67,35,39,27,50,70,71,70
"668",65,"Dario Van den Buijs",23,187.96,78,71,625000,2000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1e+06,68,6,70,35,66,64,26,40,68,62,66,63,67,67,64,57,63,56,68,66,70,32,58,60,29,44,71,61,65,67,65
"669",74,"Lucas Cavallini",26,182.88,88.9,77,7e+06,9000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12400000,70,17,31,76,76,60,59,75,44,52,41,70,76,74,62,66,70,76,68,72,84,65,78,23,75,56,70,69,35,29,13
"670",74,"Bojan Krkić Pérez",28,170.18,64.9,74,6e+06,37000,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11400000,73,27,68,69,42,76,75,74,79,66,72,74,75,68,80,67,85,72,43,54,40,69,30,29,72,75,71,74,31,22,19
"671",77,"Dominik Kohr",25,185.42,81.2,80,9500000,43000,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16900000,80,21,42,57,69,74,45,69,51,46,68,76,66,69,66,75,71,65,80,79,77,63,90,79,46,69,47,69,83,74,75
"672",77,"Andreas Hugo Hoelgebaum Pereira",23,152.4,71.2,82,11500000,86000,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22700000,82,15,78,71,56,80,72,79,80,80,77,80,78,74,79,74,80,73,62,72,68,77,69,70,71,76,70,72,67,65,63
"673",54,"Max Sheaf",18,182.88,74.8,69,140000,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,354000,70,28,50,31,47,58,34,52,45,48,52,51,63,70,65,52,73,49,67,59,58,39,53,42,48,50,43,45,55,45,49
"674",57,"Riccardo Sottil",19,154.94,69.9,73,220000,4000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,586895.7,68,36,50,60,42,50,52,65,52,45,42,63,62,68,65,40,68,66,47,52,48,49,38,25,55,52,69,50,31,35,39
"675",64,"Emmanuel Gyasi",25,154.94,74.8,66,550000,1000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,894000,67,11,61,53,49,63,50,73,59,39,49,73,77,72,70,54,76,59,52,69,61,58,38,17,55,54,61,61,25,11,11
"676",60,"José Guadalupe Hernández",19,172.72,68.9,73,4e+05,4000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,930000,74,87,53,48,54,64,48,59,52,54,63,60,74,75,57,57,78,58,59,55,45,48,47,24,50,52,53,65,42,48,52
"677",60,"Ángel Algobia Esteves",19,154.94,78,77,450000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1300000,74,35,50,49,56,64,43,61,53,48,60,63,50,47,53,60,65,59,62,47,47,51,55,55,60,59,47,60,49,58,54
"678",58,"Niall Ennis",19,154.94,79.8,75,280000,4000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,707000,76,45,29,58,47,45,54,58,45,29,42,57,78,79,75,49,76,60,56,55,64,54,29,17,51,42,56,48,27,16,17
"679",64,"Giuliano Modica",27,182.88,83,66,450000,2000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,686000,66,6,23,31,63,48,27,44,26,26,40,47,63,51,55,66,67,44,80,67,74,30,70,65,44,36,37,67,58,63,61
"680",62,"Sultan Mohammed Al Masrahi",31,185.42,87.1,62,2e+05,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,330000,65,25,28,20,62,45,28,28,23,27,31,44,34,31,44,54,34,36,71,58,87,16,63,60,28,27,34,45,59,62,59
"681",69,"Arne Feick",30,152.4,78.9,69,750000,6000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1200000,69,28,70,58,64,65,43,63,64,63,55,61,73,69,72,67,71,73,68,81,69,65,75,65,57,53,68,63,70,67,68
"682",68,"Thiago Martins Bueno",23,185.42,76.2,75,1100000,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1600000,66,13,45,35,69,54,36,52,37,43,41,58,64,67,49,59,58,56,84,63,69,30,56,64,32,47,53,48,68,75,71
"683",77,"Florent Mollet",27,170.18,67.1,78,10500000,27000,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20700000,75,25,71,69,41,78,67,78,69,77,76,77,78,76,79,70,88,85,63,74,49,80,57,52,71,80,63,73,54,49,44
"684",67,"任航",30,185.42,79.8,67,6e+05,5000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1300000,66,23,65,49,59,58,42,60,55,39,59,59,67,71,58,66,52,57,66,77,78,43,64,65,67,61,37,59,66,66,67
"685",62,"Samuel González Martínez",22,170.18,63,74,550000,1000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,963000,68,27,58,52,30,63,35,65,50,51,51,67,73,70,74,58,68,40,63,40,36,36,40,32,59,58,55,55,25,24,35
"686",60,"Tyler Reid",21,185.42,86.2,72,325000,3000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,683000,71,47,59,31,57,37,33,62,34,43,29,43,72,74,58,63,60,32,55,51,74,28,63,57,54,40,42,49,58,65,65
"687",58,"Jacob Italiano",17,170.18,64.9,79,280000,1000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,630000,67,26,43,50,36,61,35,59,41,36,57,56,80,72,72,53,79,54,58,57,42,33,38,22,53,52,40,57,36,38,43
"688",66,"Nasiru Mohammed",24,172.72,69.9,72,875000,2000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1300000,67,11,54,59,32,65,54,68,63,34,49,69,86,85,87,56,80,44,87,65,37,55,21,12,55,63,55,59,36,17,14
"689",68,"Dan Peter Ulvestad",29,187.96,83.9,68,7e+05,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,875000,64,5,33,39,66,59,42,35,35,21,56,53,47,43,47,68,44,67,77,64,80,42,71,69,38,40,40,63,69,66,59
"690",74,"Anselmo de Moraes",30,185.42,82.1,74,4400000,21000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7200000,68,87,52,61,62,74,54,63,47,46,72,70,73,69,62,72,72,72,64,78,80,63,76,69,63,58,62,68,74,78,72
"691",60,"Brett Levis",25,172.72,69.9,65,230000,1000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,351000,67,46,62,42,45,59,44,59,60,44,46,57,75,67,79,57,78,69,62,57,45,59,62,56,52,55,38,49,58,57,56
"692",69,"Jacobo Mansilla",31,152.4,73.9,69,925000,7000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1300000,68,30,73,56,72,63,42,68,70,72,63,70,75,76,71,71,76,62,70,71,72,69,75,48,60,70,45,64,49,46,42
"693",68,"Simone Branca",26,154.94,73.9,69,1e+06,2000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1700000,68,23,59,43,60,72,44,66,57,52,70,70,73,68,69,68,72,64,64,75,69,57,68,65,59,67,54,64,62,61,61
"694",70,"Dušan Cvetinović",30,185.42,78.9,70,1400000,4000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1700000,66,2,58,41,66,60,37,53,58,41,55,56,63,66,62,64,61,60,75,75,80,46,78,66,34,31,53,65,70,69,67
"695",70,"Dejan Sorgić",29,152.4,69.9,70,1800000,10000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2700000,64,9,49,76,59,68,64,66,65,59,64,71,57,63,77,64,77,73,71,75,67,68,64,22,79,63,58,74,34,38,27
"696",61,"Noah Okafor",18,185.42,84.8,81,525000,2000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1300000,73,11,60,58,60,52,51,67,62,43,43,64,78,81,79,49,60,65,65,60,79,56,53,20,59,46,54,54,40,25,20
"697",70,"Kosta Barbarouses",29,170.18,68,70,1800000,7000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2300000,66,16,62,71,51,66,66,71,66,42,46,69,85,87,92,69,71,68,61,90,62,66,56,38,70,69,57,68,28,29,22
"698",61,"Jamie Devitt",28,152.4,66.2,61,260000,2000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,455000,62,10,62,57,30,60,54,65,65,67,58,54,78,72,87,55,71,64,65,75,30,54,55,39,61,55,60,56,34,47,31
"699",77,"Jordan Lukaku",24,152.4,86.2,81,11500000,39000,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20400000,80,5,79,54,62,74,57,80,53,46,66,80,89,93,78,78,79,76,74,76,84,66,74,77,61,68,53,76,66,74,72
"700",72,"Ibrahima Baldé",29,190.5,84.8,72,3100000,10000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5e+06,71,17,59,72,75,63,75,69,60,59,43,67,64,68,64,70,46,77,73,77,82,71,71,17,72,67,64,66,14,32,14
"701",68,"Yves Baraye",26,152.4,68.9,69,1100000,17000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2181569.6,68,10,64,68,46,67,51,75,54,56,66,67,78,88,67,55,71,59,56,69,46,52,51,37,62,62,50,66,50,59,51
"702",64,"Nathaniel Knight-Percival",31,182.88,73,64,3e+05,3000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,525000,65,22,26,26,65,56,31,41,29,25,55,45,63,66,64,53,64,41,81,74,79,26,60,57,32,32,34,56,54,69,68
"703",68,"Augusto Barrios",28,182.88,78,68,750000,5000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1100000,70,8,62,51,66,67,34,52,38,36,59,59,73,75,70,64,65,66,74,82,73,48,53,54,66,42,44,54,72,70,68
"704",71,"Olivier Deschacht",38,182.88,81.2,71,325000,6000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,471000,68,3,64,37,70,65,26,47,42,31,60,57,47,52,57,65,59,62,49,67,72,52,69,82,47,57,36,77,72,71,70
"705",68,"Franco Moyano",21,170.18,72.1,81,1700000,6000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2441695.6,69,17,61,51,62,75,41,67,44,46,72,69,67,69,68,63,74,61,66,72,67,48,68,59,57,62,53,65,65,67,62
"706",74,"Allan Nyom",30,187.96,79.8,74,4100000,27000,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7201959.5,75,12,74,27,64,63,44,68,68,30,64,71,67,76,50,71,50,74,57,79,86,66,80,72,51,54,37,67,75,78,78
"707",53,"濱 大耀",20,182.88,73,59,70000,1000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,102000,65,15,27,16,41,36,24,20,18,24,24,36,48,63,41,55,61,37,61,66,64,22,46,48,22,24,28,41,51,59,54
"708",67,"Tomás Nicolas Nuninho Alfaro",35,187.96,83,67,230000,6000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,437000,71,16,43,43,66,67,44,61,55,47,65,63,48,57,52,60,48,61,40,68,83,53,78,63,44,59,51,57,70,65,57
"709",74,"Bruno Ferreira Bonfim",30,175.26,74.8,74,5500000,1000,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11600000,76,9,65,67,65,72,69,75,66,46,61,80,81,77,75,73,67,68,55,66,65,73,68,45,72,71,64,72,49,46,42
"710",68,"Luke Murphy",29,185.42,73.9,68,9e+05,5000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1700000,68,15,66,59,42,70,47,65,68,61,69,67,63,63,56,65,64,70,49,79,69,72,77,67,56,61,62,66,57,70,66
"711",63,"Eray Cömert",21,182.88,79.8,76,625000,3000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1300000,73,4,29,18,59,53,26,25,25,27,43,64,65,69,62,56,62,41,80,69,74,20,55,55,33,32,35,51,60,64,63
"712",66,"Eliser Evangelista Quiñónes Tenorio",30,175.26,78,66,625000,2000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,875000,69,29,60,66,42,64,43,63,35,26,56,63,79,78,69,64,74,74,47,67,85,68,69,18,65,59,61,63,58,17,21
"713",70,"Óscar Rodríguez Arnaiz",20,175.26,68,83,3400000,44000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7289763.4,75,27,68,69,42,72,42,79,78,82,68,76,68,66,67,70,77,59,59,53,50,71,43,60,66,70,53,70,47,47,43
"714",65,"Cyril Mandouki",27,154.94,73,66,625000,2000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1100000,66,14,59,52,59,65,45,64,56,38,64,65,59,63,60,63,67,60,66,72,67,54,67,65,63,65,45,61,64,66,64
"715",59,"Mitchell Curry",19,170.18,74.8,76,325000,4000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,821000,72,44,35,58,62,56,44,55,46,40,37,54,67,67,57,55,78,60,66,53,58,54,32,21,60,46,69,53,17,22,22
"716",64,"Michael Heinloth",27,152.4,74.8,65,425000,1000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,606000,63,17,58,29,61,52,29,59,33,34,53,62,68,68,69,66,74,53,82,76,67,37,68,66,45,40,42,60,56,64,63
"717",72,"Julian Gressel",25,185.42,83.9,75,3900000,6000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6200000,71,24,75,66,62,70,60,70,70,52,65,71,72,73,64,66,64,69,61,86,76,66,72,62,67,72,55,70,59,63,58
"718",77,"Ragnar Klavan",33,187.96,84.8,77,5e+06,30000,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8500000,75,15,52,38,78,72,34,56,48,34,73,70,45,51,58,75,54,67,74,55,74,56,77,77,38,60,44,70,78,80,77
"719",61,"成源",25,182.88,73,66,350000,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,779000,67,29,49,63,53,52,58,55,49,48,53,58,76,64,78,58,66,58,66,73,68,59,62,48,62,52,54,57,34,44,43
"720",60,"Antony Kay",36,154.94,84.8,60,50000,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,88000,62,6,34,51,62,63,53,46,51,60,59,59,31,33,55,50,68,61,73,62,69,55,48,56,44,53,54,52,57,65,59
"721",61,"Domènec Estorach Ruedas",23,175.26,68.9,66,325000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,528000,61,33,53,48,55,71,49,54,43,49,70,57,55,54,53,61,58,55,56,49,48,49,57,55,45,62,70,49,60,59,58
"722",49,"崔麟",21,182.88,76.2,59,40000,1000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,94000,66,13,43,26,39,26,26,47,31,31,27,31,66,60,53,46,60,26,60,61,58,26,46,52,46,38,38,36,50,52,49
"723",67,"Marco Djuricin",26,182.88,79.8,70,975000,6000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1500000,68,9,43,62,60,59,64,66,54,57,54,65,83,80,81,68,73,68,78,60,70,59,46,31,66,60,66,65,24,16,22
